äº¤æ__                  ,__è®¢å__               ,äº¤æ___»º_¶é_              ,ä»__¶é_                ,_è¿_¿®_¹æ__              ,äº¤æ__¥æ__     ,ç±»å_              ,äº¤æ_å¯¹æ_            ,_____§°                ,__ï¼__ï¼   ,_/_     ,äº¤æ__¶æ    ,___è´¹ï____   ,____æ¬¾ï____  ,å¤_³¨                  ,èµ___¶æ     
"2020120122001471225755069652	","46067856839802931871223	",2020/12/1 9:21,2020/12/1 9:21,2020/12/1 9:21,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,__              ,___                  ,25,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201201319521466221 	","                    	",2020/12/1 3:00,                    ,2020/12/1 3:00,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.30-_¶ç____ ,0.32,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201130308983111221 	","                    	",2020/11/30 3:10,                    ,2020/11/30 3:10,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.29-_¶ç____ ,0.32,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201129300163075221 	","                    	",2020/11/29 2:45,                    ,2020/11/29 2:45,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.28-_¶ç____ ,0.32,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020112822001171221443143016	","T200P1397555064054542514	",2020/11/28 15:28,2020/11/28 15:28,2020/11/28 15:28,æ·__        ,__å®__ä¿_º¤_         ,antaå®_____åº       ,____¼ä»·___è¸__ç½___°è__¨åè£__2020_°æ_¸ç_ç§__·å£«ä¼__å¥_¤´_¡£è¿___,0,__      ,_____    ,0,0,                    ,å·²æ__      
"2020112822001171221443258237	","T200P1397555064052542514	",2020/11/28 15:28,2020/11/28 15:28,2020/11/28 15:28,æ·__        ,__å®__ä¿_º¤_         ,uoohe___åº        ,____¼ä»·__OOHE_¿è_¡£_·å£«æ½__¥çå­£æ_å¸½å_é¢___¸ç__²ä_è¡£æ_ä¾£çº¯_²åå¥,0,__      ,_____    ,0,0,                    ,å·²æ__      
"2020112822001171221443275251	","T200P1397555064053542514	",2020/11/28 15:28,2020/11/28 15:28,2020/11/28 15:28,æ·__        ,__å®__ä¿_º¤_         ,uoohe___åº        ,____¼ä»·__OOHEæ¸____¡£_·çå­£æ_ä¾£ç__²å_é¢_å¤´æ½®æµ___ns_¿èä¸_¡£æ½,0,__      ,_____    ,0,0,                    ,å·²æ__      
"20201127709177102205 	","202011271100300705120638987681	",2020/11/28 11:34,2020/11/28 11:34,2020/11/27 9:37,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___ä¼__ï¼__äº_ç½______¡æ_____,_¸ä_å®___-11__2_-*_     ,4.83,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201128391434870221 	","                    	",2020/11/28 3:01,                    ,2020/11/28 3:01,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.27-_¶ç____ ,0.3,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020112222001171225746078602_1383897384026542514_advance	","T200P1383897384024542514	",2020/11/27 20:44,                    ,2020/11/27 20:44,æ·__        ,__å®__ä¿_º¤_         ,___å®_____åº         ,_æ¬-___2020ç§__°æ_¡£_·å_é¢__¾æ_çº¹é_è¢__è¡£åå¤´è¡«æ¸æ½_ins ç­_ä»,109.9,        ,_æ¬¾æ__    ,0,0,                    ,å·²æ__      
"2020112222001171225746078602_1383897384025542514_advance	","T200P1383897384024542514	",2020/11/27 20:16,                    ,2020/11/27 20:16,æ·__        ,__å®__ä¿_º¤_         ,___å®_____åº         ,_æ¬-___2020ç§__°æ_¡£_·å_é¢__¾æ_çº¹é_è¢__è¡£åå¤´è¡«æ¸æ½_ins ç­_ä»,129.9,        ,_æ¬¾æ__    ,0,0,                    ,å·²æ__      
"20201127382283358221 	","                    	",2020/11/27 2:57,                    ,2020/11/27 2:57,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.26-_¶ç____ ,0.32,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020112522001471225749683520	","visionpay863B234A09740B1A47FFFE4F	",2020/11/25 22:09,2020/11/25 22:09,2020/11/25 22:09,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___              ,_ºè_è´§æ_æ¶_´¹              ,6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111122001171225731278837_1225118688177542514	","T200P1225118688167542514	",2020/11/25 17:44,                    ,2020/11/25 17:44,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_è¶__            ,_æ¬-__è¾£æ_å¤§é_ç­65gè¾£å__¶é_¿æ____å®¤æ_§å__¶é___ ç­_ä»,0,        ,_æ¬¾æ__    ,0,0,                    ,å·²æ__      
"20201125200040011100220051219113	","                    	",2020/11/25 13:47,2020/11/25 13:47,2020/11/25 13:48,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,___             ,è½´¦_°é_è¡__-è½´¦           ,3950,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201125009130100010220012914888	","LC2020112513383920888029318712235240	",2020/11/25 13:38,2020/11/25 13:38,2020/11/25 13:38,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-__è½_            ,9000,        ,äº¤æ____    ,0,0,                    ,èµ__è½§»     
"2020112422001471225749173742	","visionpay8BC18A0C7D140B18F6752009	",2020/11/24 22:09,2020/11/24 22:09,2020/11/24 22:09,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___              ,_ºè_è´§æ_æ¶_´¹              ,6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020112422001471225748263813	","2512660000482200017895203402293386	",2020/11/24 20:13,2020/11/24 20:13,2020/11/24 20:13,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,______é¦           ,æ·±å_æ´ä¸__æ°´é¥ºæ²__åº         ,16,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020112122001171225745290550_1381187772474542514	","T200P1381187772474542514	",2020/11/23 20:49,                    ,2020/11/23 20:49,æ·__        ,__å®__ä¿_º¤_         ,___äººå__¹æ__°å_        ,_æ¬-___äººç_å£_è£¤ç__°ä__________å¹³èè£¤è_æ¬¾åå­£é_å¹´å_è§_£¤å¤_L,8,        ,_æ¬¾æ__    ,0,0,                    ,å·²æ__      
"2020112222001171225746078602	","T200P1383897384024542514	",2020/11/22 14:13,2020/11/22 14:13,2020/11/27 21:15,æ·__        ,__å®__ä¿_º¤_         ,___å®_____åº         ,___2020ç§__°æ_¡£_·å_é¢__¾æ_çº¹é_è¢__è¡£åå¤´è¡«æ¸æ½_ins ç­_ä»,239.8,__      ,äº¤æ__³é_    ,0,239.8,                    ,å·²æ__      
"2020112122001171225745290550	","T200P1381187772474542514	",2020/11/21 11:45,2020/11/21 11:46,2020/11/28 15:30,æ·__        ,__å®__ä¿_º¤_         ,___äººå__¹æ__°å_        ,___äººç_å£_è£¤ç__°ä__________å¹³èè£¤è_æ¬¾åå­£é_å¹´å_è§_£¤å¤_L,44.91,__      ,äº¤æ____    ,0,8,                    ,å·²æ__      
"2020112122001471225744595240	","00126600004823000003222011213032220201948	",2020/11/21 8:25,2020/11/21 8:25,2020/11/21 8:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¦_____-__åº        ,ç¦_______åº             ,7,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020112022001471225744597171	","245249680444        	",2020/11/20 22:05,2020/11/20 22:05,2020/11/20 22:05,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___              ,_¾é__£ä¾¿_©å_______æ¶_´¹        ,5.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111722001471225740644486	","244698385844        	",2020/11/17 21:16,2020/11/17 21:16,2020/11/17 21:16,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___              ,_¾é__£ä¾¿_©å_______æ¶_´¹        ,3.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111722001471225741000496	","46056013900802931871223	",2020/11/17 16:23,2020/11/17 16:23,2020/11/17 16:23,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¿è_å®             ,___                  ,6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111622001471221437905334	","XP1920111623500939247777003413	",2020/11/16 23:19,2020/11/16 23:19,2020/11/16 23:19,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1920111623500939247777003413,3.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111529020848220115793902	","                    	",2020/11/15 9:22,2020/11/15 9:22,2020/11/15 9:22,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_±å_              ,__è¿_-_±å_2020å¹11__´¦_   ,2172.14,        ,è¿____    ,0,0,                    ,èµ__è½§»     
"2020111422001471225737819159	","20111470153770638110	",2020/11/14 20:02,2020/11/14 20:02,2020/11/14 20:02,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,å¤§å__§ç_åº(æ·±å_åº)å¤__è®¢å_      ,10.51,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201113602057732205 	","202011131100300705120635455530	",2020/11/14 12:30,2020/11/14 12:30,2020/11/13 4:50,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___ä¼__ï¼__äº_ç½______¡æ_____,_¸ä_å®___-11__1_-*_     ,4.83,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111422001471225737641395	","20111470153103106210	",2020/11/14 10:41,2020/11/14 10:41,2020/11/14 10:41,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,è§_æ±¤å_ä»¥å___º»è¾£ç_ï¼__æ²_·±_³å_ï¼____,28.98,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111322001471225736069865	","20111370152685143910	",2020/11/13 17:56,2020/11/13 17:56,2020/11/13 17:56,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,_¦å__?_¸é¸¡æ±__(_°æ´²åº)å¤__è®¢å_   ,13.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111322001471225736272346	","46052410746802931871223	",2020/11/13 12:17,2020/11/13 12:18,2020/11/13 12:18,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é©»´_             ,___                  ,19,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111222001471221436113539	","11110600720111226754372258703	",2020/11/12 11:50,2020/11/12 11:50,2020/11/12 11:50,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,é²__æ´¾åÂ·___æ°´æ_(è½¦å_åº__)     ,18.6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111222001471225734367341	","20111270151489659910	",2020/11/12 11:43,2020/11/12 11:43,2020/11/12 11:43,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,_¨å_ç¦_º»è¾£ç_(_°æ´²åº)å¤__è®¢å_     ,12.98,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111222001471225732577294	","01126600004823000003222011123621331602789	",2020/11/12 10:03,2020/11/12 10:03,2020/11/12 10:03,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¨é_å®____¸¡ç±³é¥­        ,_¨é_å®____¸¡ç±³é¥­            ,8.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111122001471225732484668	","20111170150568678710	",2020/11/11 11:23,2020/11/11 11:23,2020/11/11 11:23,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,å°_¾£æ¤_º»è¾£æ_Â·éº»è¾£_(ç¦__åº)å¤__è®¢å_ ,18.84,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111122001171225731278837	","T200P1225118688167542514	",2020/11/11 1:03,2020/11/11 1:03,2020/11/26 20:30,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_è¶__            ,__è¾£æ_å¤§é_ç­65gè¾£å__¶é_¿æ____å®¤æ_§å__¶é___ ç­_ä»,0,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111122001171225731065578	","T200P1225121712192542514	",2020/11/11 1:03,2020/11/11 1:03,2020/11/11 1:03,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_ä¼_´­            ,å¤©ç_è¶___388___é¢__æ´»å_å®__ï¼   ,388,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020111022001471225730462923	","20111070149720509910	",2020/11/10 11:25,2020/11/10 11:25,2020/11/10 11:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,__äººå¤§ç¢_____(ä¸_ä¹¦å_åº)å¤__è®¢å_ ,14.49,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110922001471225730525168	","16049340457802931871223	",2020/11/9 23:00,2020/11/9 23:00,2020/11/9 23:00,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,____             ,___                  ,32,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110922001471225730038093	","20110970148893829010	",2020/11/9 11:27,2020/11/9 11:27,2020/11/9 11:27,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,æ±__å®¶å_ç¢__(___åº)å¤__è®¢å_     ,12.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110922001471221434997082	","20110970148892833210	",2020/11/9 11:26,2020/11/9 11:26,2020/11/9 11:26,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_____ç»__ï¼__æµ·ï______ ,è¶_º§ä¼__________3000000009320245510,20,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201109398640420221 	","                    	",2020/11/9 2:52,                    ,2020/11/9 2:52,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.08-_¶ç____ ,0.01,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110822001471221434987429	","20110811100400000008652975804056	",2020/11/8 23:06,2020/11/8 23:06,2020/11/8 23:06,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20110811100400000008652975804056,993.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110822001471225729718541	","visionpay86D447933CB10B03DD9AE1F9	",2020/11/8 22:05,2020/11/8 22:05,2020/11/8 22:05,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___              ,_ºè_è´§æ_æ¶_´¹              ,15,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110822001471221434659915	","11160600720110853295346258703	",2020/11/8 16:47,2020/11/8 16:47,2020/11/8 16:47,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,é²__æ´¾åÂ·___æ°´æ_(è½¦å_åº__)     ,16.4,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110822001471225729380784	","20110870148305916610	",2020/11/8 16:44,2020/11/8 16:44,2020/11/8 16:44,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,_¨å_ç¦_º»è¾£ç_(_°æ´²åº)å¤__è®¢å_     ,16.22,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110829020841220102298351	","                    	",2020/11/8 11:40,2020/11/8 11:40,2020/11/8 11:40,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_±å_              ,ä¸»å_è¿_-_±å_2020å¹11_-2021å¹01__´¦_,1710.03,        ,è¿____    ,0,0,                    ,èµ__è½§»     
"2020110822001471225728731762	","20110870147969012010	",2020/11/8 11:38,2020/11/8 11:38,2020/11/8 11:38,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,_¦å__?_¸é¸¡æ±__(_°æ´²åº)å¤__è®¢å_   ,15.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110822001171225728971944	","T200P1353436777984250387	",2020/11/8 11:37,2020/11/8 11:37,2020/11/8 11:37,æ·__        ,__å®__ä¿_º¤_         ,t-157067373189106563-25,_¦å__ 3å¼ 3____¨æä»£é__     ,2,__      ,äº¤æ____    ,0,0.67,                    ,å·²æ__      
"20201108388543669221 	","                    	",2020/11/8 3:00,                    ,2020/11/8 3:00,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.07-_¶ç____ ,0.06,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110722001471221434687815	","11210600720110747418539258703	",2020/11/7 21:16,2020/11/7 21:16,2020/11/7 21:16,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,é²__æ´¾åÂ·___æ°´æ_(è½¦å_åº__)     ,19.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110722001471225728710849	","20110770147206878810	",2020/11/7 13:33,2020/11/7 13:33,2020/11/7 13:33,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,ç§¦é__¢éå¤__è®¢å_            ,13,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201107379135304221 	","                    	",2020/11/7 3:01,                    ,2020/11/7 3:01,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.06-_¶ç____ ,0.06,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110622001471221434221604	","11180600720110658635080258703	",2020/11/6 18:08,2020/11/6 18:08,2020/11/6 18:08,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,____.___æ°´æ_(_°æ´²åº)       ,20.2,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110622001471225728056800	","20110670146499039810	",2020/11/6 18:04,2020/11/6 18:04,2020/11/6 18:04,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,____é¸(é¦__æ¹__)å¤__è®¢å_     ,19.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110622001471225727392278	","711007800011043920201106094833	",2020/11/6 9:48,2020/11/6 9:48,2020/11/6 9:48,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,7-Eleven(ç§__å¹¿å_)  ,711Payment          ,6.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201106368827264221 	","                    	",2020/11/6 2:53,                    ,2020/11/6 2:53,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.05-_¶ç____ ,0.06,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110522001471225727913031	","16045728866802931871223	",2020/11/5 18:41,2020/11/5 18:41,2020/11/5 18:41,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é©»´_             ,___                  ,19,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110522001471225726751445	","20110570145260870910	",2020/11/5 11:26,2020/11/5 11:26,2020/11/5 11:26,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,ç§¦é__¢éå¤__è®¢å_            ,15.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110522001471225727407963_20110570145260235310	","20110570145257424510	",2020/11/5 11:25,                    ,2020/11/5 11:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,_æ¬-ç§¦é__¢éå¤__è®¢å_         ,23.8,        ,_æ¬¾æ__    ,0,0,                    ,å·²æ__      
"2020110522001471225727407963	","20110570145257424510	",2020/11/5 11:24,2020/11/5 11:24,2020/11/5 11:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,ç§¦é__¢éå¤__è®¢å_            ,23.8,__      ,äº¤æ__³é_    ,0,23.8,                    ,å·²æ__      
"2020110522001471221433931124	","XP1320110510500565800732003854	",2020/11/5 10:20,2020/11/5 10:20,2020/11/5 10:20,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1320110510500565800732003854,1.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201105359004494221 	","                    	",2020/11/5 3:13,                    ,2020/11/5 3:13,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.04-_¶ç____ ,0.06,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110422001471225726750050	","20110470144425744010	",2020/11/4 11:27,2020/11/4 11:27,2020/11/4 11:27,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,ç§¦é__¢éå¤__è®¢å_            ,16,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110422001171225725821373	","T200P1346684941392250387	",2020/11/4 11:26,2020/11/4 11:26,2020/11/4 11:26,æ·__        ,__å®__ä¿_º¤_         ,t-2201173658936-25,ç§¦é__¢é 2____¨æä»£é__ 4æ¬    ,4,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201104349177646221 	","                    	",2020/11/4 6:03,                    ,2020/11/4 6:03,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.03-_¶ç____ ,0.06,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110322001471225725035726	","20110370143594856510	",2020/11/3 11:24,2020/11/3 11:24,2020/11/3 11:24,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,å¼å°__æ±¤éå¤__è®¢å_           ,17.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201103337099904221 	","                    	",2020/11/3 2:51,                    ,2020/11/3 2:51,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.02-_¶ç____ ,0.02,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110222001471225724868041	","20110270143369475610	",2020/11/2 22:55,2020/11/2 22:55,2020/11/2 22:55,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,___é¥ºå_é¦(ç¦__åº)å¤__è®¢å_      ,11.48,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110222001471221433046204	","20110270143370311810	",2020/11/2 22:52,2020/11/2 22:52,2020/11/2 22:52,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_____ç»__ï¼__æµ·ï______ ,è¶_º§ä¼__________3000000008907221010,25,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020110229020841220190194563	","                    	",2020/11/2 19:00,2020/11/2 19:00,2020/11/2 19:00,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_±å_              ,ä¸»å_è¿_-_±å_2020å¹11_-2021å¹01__´¦_,283.16,        ,è¿____    ,0,0,                    ,èµ__è½§»     
"20201102327544123221 	","                    	",2020/11/2 2:58,                    ,2020/11/2 2:58,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.11.01-_¶ç____ ,0.02,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201101300000000071225736794112	","T10000P1213192789715542514	",2020/11/1 12:15,2020/11/1 12:15,2020/11/1 12:15,æ·__        ,__å®__ä¿_º¤_         ,ç§_¤§è®___åº         ,ç§_¤§è®å½__ç¬_R101è®å½__ä¸__é«______ºè_å½__è½_å­_¾¿_ºå_,499,__      ,_____    ,0,0,                    ,å·²æ__      
"20201101300000000071225736390817	","T10000P1333242432479542514	",2020/11/1 12:13,2020/11/1 12:13,2020/11/1 12:13,æ·__        ,__å®__ä¿_º¤_         ,___å®__ç½_____åº       ,_11é¢_____ç¯____ç½___²ç______eam2020_°æ____·å£«è¿___,200.88,__      ,_____    ,0,0,                    ,å·²æ__      
"20201101317588655221 	","                    	",2020/11/1 3:33,                    ,2020/11/1 3:33,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.31-_¶ç____ ,0.02,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201101009130101000220089234876	","20201101009130501000220028296482	",2020/11/1 2:09,2020/11/1 2:09,2020/11/1 2:09,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-__è½_            ,1000,        ,äº¤æ____    ,0,0,                    ,èµ__è½§»     
"2020103122001471225719262415	","visionpay863B234A3E7B0AF948244F1E	",2020/10/31 21:25,2020/10/31 21:25,2020/10/31 21:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___              ,_ºè_è´§æ_æ¶_´¹              ,6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020103122001471225719889624	","221266000048865840202010313414295401	",2020/10/31 19:25,2020/10/31 19:25,2020/10/31 19:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¡ºä¸°___            ,_£å_è¿_´¹-é¡ºä¸°___           ,31,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020103122001471221431866790	","20103111100400000008110075646056	",2020/10/31 19:01,2020/10/31 19:01,2020/10/31 19:01,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20103111100400000008110075646056,20.3,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
